delivery_id,from_zone,to_zone,time_slot,traffic,weather,weight_kg,distance_km,actual_time_min
e489a34f,ZoneA,ZoneD,Evening,Low,Foggy,5,40,94.02
44a84cce,ZoneA,ZoneD,Evening,Low,Foggy,5,50,116.63
1b7bfb80,ZoneA,ZoneD,Evening,Low,Foggy,10,2,4.9
3b4b7ec6,ZoneA,ZoneD,Evening,Low,Foggy,10,10,25.43
dff68aa6,ZoneA,ZoneD,Evening,Low,Foggy,10,20,54.8
9ba648ac,ZoneA,ZoneD,Evening,Low,Foggy,10,30,71.35
301a241d,ZoneA,ZoneD,Evening,Low,Foggy,10,40,94.87
86ea7e6c,ZoneA,ZoneD,Evening,Low,Foggy,10,50,129.23
2d3ab82e,ZoneA,ZoneD,Evening,Low,Foggy,15,2,5.39
a550da24,ZoneA,ZoneD,Evening,Low,Foggy,15,10,27.86
d4d4f957,ZoneA,ZoneD,Evening,Low,Foggy,15,20,56.41
f232a7bf,ZoneA,ZoneD,Evening,Low,Foggy,15,30,75.01
dbed6352,ZoneA,ZoneD,Evening,Low,Foggy,15,40,105.45
56cf3d48,ZoneA,ZoneD,Evening,Low,Foggy,15,50,138.89
941cb092,ZoneA,ZoneD,Evening,Low,Foggy,20,2,5.64
69e3a1c2,ZoneA,ZoneD,Evening,Low,Foggy,20,10,29.75
2ebf3fe0,ZoneA,ZoneD,Evening,Low,Foggy,20,20,52.92
4a9ca6b7,ZoneA,ZoneD,Evening,Low,Foggy,20,30,78.58
56d185cf,ZoneA,ZoneD,Evening,Low,Foggy,20,40,125.42
6122ad29,ZoneA,ZoneD,Evening,Low,Foggy,20,50,155.58
ebb5ab18,ZoneA,ZoneD,Evening,Medium,Clear,1,2,3.84
b827d3fe,ZoneA,ZoneD,Evening,Medium,Clear,1,10,20.45
e51efe2c,ZoneA,ZoneD,Evening,Medium,Clear,1,20,42.22
fa8f0da1,ZoneA,ZoneD,Evening,Medium,Clear,1,30,60.86
054c9053,ZoneA,ZoneD,Evening,Medium,Clear,1,40,74.92
10f6ce78,ZoneA,ZoneD,Evening,Medium,Clear,1,50,96.85
5007d221,ZoneA,ZoneD,Evening,Medium,Clear,5,2,3.71
d731e9fa,ZoneA,ZoneD,Evening,Medium,Clear,5,10,21.91
0fa2d0f7,ZoneA,ZoneD,Evening,Medium,Clear,5,20,39.69
869b6728,ZoneA,ZoneD,Evening,Medium,Clear,5,30,62.43
c0fbf7d8,ZoneA,ZoneD,Evening,Medium,Clear,5,40,84.76
5f5323da,ZoneA,ZoneD,Evening,Medium,Clear,5,50,102.71
1a5283ee,ZoneA,ZoneD,Evening,Medium,Clear,10,2,4.86
35c6404b,ZoneA,ZoneD,Evening,Medium,Clear,10,10,20.41
510ed80d,ZoneA,ZoneD,Evening,Medium,Clear,10,20,42.11
0964437c,ZoneA,ZoneD,Evening,Medium,Clear,10,30,64.88
58851496,ZoneA,ZoneD,Evening,Medium,Clear,10,40,90.17
c5e71dbd,ZoneA,ZoneD,Evening,Medium,Clear,10,50,111.48
85494082,ZoneA,ZoneD,Evening,Medium,Clear,15,2,4.59
d32109fc,ZoneA,ZoneD,Evening,Medium,Clear,15,10,19.35
ac3d7a67,ZoneA,ZoneD,Evening,Medium,Clear,15,20,42.23
d675b63c,ZoneA,ZoneD,Evening,Medium,Clear,15,30,77.72
7fd99c2b,ZoneA,ZoneD,Evening,Medium,Clear,15,40,90.69
f3550ecc,ZoneA,ZoneD,Evening,Medium,Clear,15,50,115.91
68574f7d,ZoneA,ZoneD,Evening,Medium,Clear,20,2,4.33
36f58e40,ZoneA,ZoneD,Evening,Medium,Clear,20,10,21.74
868c89fe,ZoneA,ZoneD,Evening,Medium,Clear,20,20,46.85
f154b8a0,ZoneA,ZoneD,Evening,Medium,Clear,20,30,73.08
698c0e60,ZoneA,ZoneD,Evening,Medium,Clear,20,40,104.22
3ed93b37,ZoneA,ZoneD,Evening,Medium,Clear,20,50,123.04
9aa48d91,ZoneA,ZoneD,Evening,Medium,Rainy,1,2,4.73
ebd41c94,ZoneA,ZoneD,Evening,Medium,Rainy,1,10,23.34
6cf6a08a,ZoneA,ZoneD,Evening,Medium,Rainy,1,20,50.11
35ac4d78,ZoneA,ZoneD,Evening,Medium,Rainy,1,30,78.03
faed3cb5,ZoneA,ZoneD,Evening,Medium,Rainy,1,40,88.36
fbfba732,ZoneA,ZoneD,Evening,Medium,Rainy,1,50,118.64
434da815,ZoneA,ZoneD,Evening,Medium,Rainy,5,2,5.15
49ec214d,ZoneA,ZoneD,Evening,Medium,Rainy,5,10,22.76
2b16e513,ZoneA,ZoneD,Evening,Medium,Rainy,5,20,52.39
c1aa0752,ZoneA,ZoneD,Evening,Medium,Rainy,5,30,70.48
3f95f68f,ZoneA,ZoneD,Evening,Medium,Rainy,5,40,98.33
d21c4fe0,ZoneA,ZoneD,Evening,Medium,Rainy,5,50,106.41
ecb81a3d,ZoneA,ZoneD,Evening,Medium,Rainy,10,2,5.55
a0b86371,ZoneA,ZoneD,Evening,Medium,Rainy,10,10,28.93
72f1d0d2,ZoneA,ZoneD,Evening,Medium,Rainy,10,20,61.29
f1069945,ZoneA,ZoneD,Evening,Medium,Rainy,10,30,78.24
93a90ae7,ZoneA,ZoneD,Evening,Medium,Rainy,10,40,98.0
db12bc1b,ZoneA,ZoneD,Evening,Medium,Rainy,10,50,127.41
f0a827b6,ZoneA,ZoneD,Evening,Medium,Rainy,15,2,5.36
e4a17365,ZoneA,ZoneD,Evening,Medium,Rainy,15,10,32.11
68ca127e,ZoneA,ZoneD,Evening,Medium,Rainy,15,20,56.39
dbc88ad6,ZoneA,ZoneD,Evening,Medium,Rainy,15,30,67.74
8b1eacc8,ZoneA,ZoneD,Evening,Medium,Rainy,15,40,109.44
a3f39982,ZoneA,ZoneD,Evening,Medium,Rainy,15,50,136.88
1d0dbef0,ZoneA,ZoneD,Evening,Medium,Rainy,20,2,5.02
8797d283,ZoneA,ZoneD,Evening,Medium,Rainy,20,10,27.43
88d5fda5,ZoneA,ZoneD,Evening,Medium,Rainy,20,20,56.87
3b20082a,ZoneA,ZoneD,Evening,Medium,Rainy,20,30,85.67
79425e32,ZoneA,ZoneD,Evening,Medium,Rainy,20,40,121.28
e5fa2965,ZoneA,ZoneD,Evening,Medium,Rainy,20,50,136.33
22905ecd,ZoneA,ZoneD,Evening,Medium,Foggy,1,2,5.28
ead1350f,ZoneA,ZoneD,Evening,Medium,Foggy,1,10,26.37
d460cd62,ZoneA,ZoneD,Evening,Medium,Foggy,1,20,53.92
41018cb1,ZoneA,ZoneD,Evening,Medium,Foggy,1,30,82.21
622e6074,ZoneA,ZoneD,Evening,Medium,Foggy,1,40,105.7
9976b5e9,ZoneA,ZoneD,Evening,Medium,Foggy,1,50,130.95
8690a1e3,ZoneA,ZoneD,Evening,Medium,Foggy,5,2,5.98
f4899254,ZoneA,ZoneD,Evening,Medium,Foggy,5,10,27.38
3c1b80b2,ZoneA,ZoneD,Evening,Medium,Foggy,5,20,57.92
54f192f1,ZoneA,ZoneD,Evening,Medium,Foggy,5,30,92.85
9de10706,ZoneA,ZoneD,Evening,Medium,Foggy,5,40,102.63
08849bd5,ZoneA,ZoneD,Evening,Medium,Foggy,5,50,119.68
2888d103,ZoneA,ZoneD,Evening,Medium,Foggy,10,2,5.91
44b426f9,ZoneA,ZoneD,Evening,Medium,Foggy,10,10,30.72
008346d5,ZoneA,ZoneD,Evening,Medium,Foggy,10,20,55.81
411817d5,ZoneA,ZoneD,Evening,Medium,Foggy,10,30,88.67
5c979c21,ZoneA,ZoneD,Evening,Medium,Foggy,10,40,111.46
d8cfb4cd,ZoneA,ZoneD,Evening,Medium,Foggy,10,50,116.22
e1e0318b,ZoneA,ZoneD,Evening,Medium,Foggy,15,2,5.19
f352a890,ZoneA,ZoneD,Evening,Medium,Foggy,15,10,31.57
e62d2622,ZoneA,ZoneD,Evening,Medium,Foggy,15,20,58.83
d69379de,ZoneA,ZoneD,Evening,Medium,Foggy,15,30,97.52
1887f38c,ZoneA,ZoneD,Evening,Medium,Foggy,15,40,123.92
ce23effe,ZoneA,ZoneD,Evening,Medium,Foggy,15,50,154.48
3b097d25,ZoneA,ZoneD,Evening,Medium,Foggy,20,2,6.56
44e0b2e8,ZoneA,ZoneD,Evening,Medium,Foggy,20,10,32.8
11e5687f,ZoneA,ZoneD,Evening,Medium,Foggy,20,20,67.21
e515634f,ZoneA,ZoneD,Evening,Medium,Foggy,20,30,96.82
c107234e,ZoneA,ZoneD,Evening,Medium,Foggy,20,40,129.76
087b9ed6,ZoneA,ZoneD,Evening,Medium,Foggy,20,50,172.13
59ff0cda,ZoneA,ZoneD,Evening,High,Clear,1,2,5.2
284ba056,ZoneA,ZoneD,Evening,High,Clear,1,10,27.68
824e332d,ZoneA,ZoneD,Evening,High,Clear,1,20,52.85
2515b3c9,ZoneA,ZoneD,Evening,High,Clear,1,30,58.65
f7c547c0,ZoneA,ZoneD,Evening,High,Clear,1,40,112.95
ea68e50b,ZoneA,ZoneD,Evening,High,Clear,1,50,121.36
fd11d10f,ZoneA,ZoneD,Evening,High,Clear,5,2,4.83
f4d7069d,ZoneA,ZoneD,Evening,High,Clear,5,10,26.08
a4758d2c,ZoneA,ZoneD,Evening,High,Clear,5,20,59.84
a01c7240,ZoneA,ZoneD,Evening,High,Clear,5,30,73.7
35151d8a,ZoneA,ZoneD,Evening,High,Clear,5,40,108.48
eb478a0d,ZoneA,ZoneD,Evening,High,Clear,5,50,130.0
c0cca018,ZoneA,ZoneD,Evening,High,Clear,10,2,5.98
5cadebc2,ZoneA,ZoneD,Evening,High,Clear,10,10,28.72
7c45d372,ZoneA,ZoneD,Evening,High,Clear,10,20,62.44
94d82e2c,ZoneA,ZoneD,Evening,High,Clear,10,30,90.5
bf669df5,ZoneA,ZoneD,Evening,High,Clear,10,40,104.11
09123737,ZoneA,ZoneD,Evening,High,Clear,10,50,124.81
d7782ff5,ZoneA,ZoneD,Evening,High,Clear,15,2,6.46
f2ebaf35,ZoneA,ZoneD,Evening,High,Clear,15,10,30.04
27eb5dd0,ZoneA,ZoneD,Evening,High,Clear,15,20,56.57
34a38067,ZoneA,ZoneD,Evening,High,Clear,15,30,85.22
aad8a5b5,ZoneA,ZoneD,Evening,High,Clear,15,40,110.12
fc66d3be,ZoneA,ZoneD,Evening,High,Clear,15,50,151.69
a4f7057d,ZoneA,ZoneD,Evening,High,Clear,20,2,6.07
7f832068,ZoneA,ZoneD,Evening,High,Clear,20,10,28.64
e560c983,ZoneA,ZoneD,Evening,High,Clear,20,20,59.05
5d3fab70,ZoneA,ZoneD,Evening,High,Clear,20,30,100.96
459015ff,ZoneA,ZoneD,Evening,High,Clear,20,40,121.86
2fdec440,ZoneA,ZoneD,Evening,High,Clear,20,50,174.1
489b018f,ZoneA,ZoneD,Evening,High,Rainy,1,2,6.39
ef49e08d,ZoneA,ZoneD,Evening,High,Rainy,1,10,32.13
031741e4,ZoneA,ZoneD,Evening,High,Rainy,1,20,58.5
f3014383,ZoneA,ZoneD,Evening,High,Rainy,1,30,85.24
e81d62de,ZoneA,ZoneD,Evening,High,Rainy,1,40,141.84
d12bc102,ZoneA,ZoneD,Evening,High,Rainy,1,50,166.28
c157801e,ZoneA,ZoneD,Evening,High,Rainy,5,2,7.08
076e0104,ZoneA,ZoneD,Evening,High,Rainy,5,10,36.21
736ad81e,ZoneA,ZoneD,Evening,High,Rainy,5,20,62.51
dcfe5f3f,ZoneA,ZoneD,Evening,High,Rainy,5,30,91.69
bd277726,ZoneA,ZoneD,Evening,High,Rainy,5,40,124.83
43111df9,ZoneA,ZoneD,Evening,High,Rainy,5,50,141.42
28b3e57e,ZoneA,ZoneD,Evening,High,Rainy,10,2,6.2
976d6f95,ZoneA,ZoneD,Evening,High,Rainy,10,10,34.45
ecdd8ab2,ZoneA,ZoneD,Evening,High,Rainy,10,20,67.45
6e108b06,ZoneA,ZoneD,Evening,High,Rainy,10,30,103.57
a59f4af3,ZoneA,ZoneD,Evening,High,Rainy,10,40,142.27
e31067de,ZoneA,ZoneD,Evening,High,Rainy,10,50,172.65
9ad5b16f,ZoneA,ZoneD,Evening,High,Rainy,15,2,7.96
8fb644ad,ZoneA,ZoneD,Evening,High,Rainy,15,10,33.17
eaa7280e,ZoneA,ZoneD,Evening,High,Rainy,15,20,71.55
59f3e066,ZoneA,ZoneD,Evening,High,Rainy,15,30,106.65
74fe50eb,ZoneA,ZoneD,Evening,High,Rainy,15,40,157.01
cb8fb8f0,ZoneA,ZoneD,Evening,High,Rainy,15,50,163.41
e22643ba,ZoneA,ZoneD,Evening,High,Rainy,20,2,8.57
fa26a262,ZoneA,ZoneD,Evening,High,Rainy,20,10,31.91
09556b02,ZoneA,ZoneD,Evening,High,Rainy,20,20,76.51
57f2e117,ZoneA,ZoneD,Evening,High,Rainy,20,30,114.1
cda417a2,ZoneA,ZoneD,Evening,High,Rainy,20,40,150.2
76c0ca2a,ZoneA,ZoneD,Evening,High,Rainy,20,50,181.65
94ef193b,ZoneA,ZoneD,Evening,High,Foggy,1,2,5.66
af634d6b,ZoneA,ZoneD,Evening,High,Foggy,1,10,38.06
1d759e42,ZoneA,ZoneD,Evening,High,Foggy,1,20,74.21
b6602bd8,ZoneA,ZoneD,Evening,High,Foggy,1,30,109.41
c709598c,ZoneA,ZoneD,Evening,High,Foggy,1,40,129.94
a3a261ce,ZoneA,ZoneD,Evening,High,Foggy,1,50,162.43
2f8a19bf,ZoneA,ZoneD,Evening,High,Foggy,5,2,8.04
20cf4897,ZoneA,ZoneD,Evening,High,Foggy,5,10,36.9
41efa33f,ZoneA,ZoneD,Evening,High,Foggy,5,20,75.02
c239540e,ZoneA,ZoneD,Evening,High,Foggy,5,30,116.78
49814815,ZoneA,ZoneD,Evening,High,Foggy,5,40,121.95
da80ed36,ZoneA,ZoneD,Evening,High,Foggy,5,50,183.12
730bb537,ZoneA,ZoneD,Evening,High,Foggy,10,2,8.64
ba28eda0,ZoneA,ZoneD,Evening,High,Foggy,10,10,37.1
5fe7dc05,ZoneA,ZoneD,Evening,High,Foggy,10,20,71.78
cc1a4fd0,ZoneA,ZoneD,Evening,High,Foggy,10,30,109.31
e45ed3a0,ZoneA,ZoneD,Evening,High,Foggy,10,40,146.77
d9802967,ZoneA,ZoneD,Evening,High,Foggy,10,50,180.06
eca93df4,ZoneA,ZoneD,Evening,High,Foggy,15,2,8.21
2b34f4b0,ZoneA,ZoneD,Evening,High,Foggy,15,10,34.3
a1346aef,ZoneA,ZoneD,Evening,High,Foggy,15,20,83.82
50338ff9,ZoneA,ZoneD,Evening,High,Foggy,15,30,119.92
b6077903,ZoneA,ZoneD,Evening,High,Foggy,15,40,178.58
607a066f,ZoneA,ZoneD,Evening,High,Foggy,15,50,206.77
dcbd23f5,ZoneA,ZoneD,Evening,High,Foggy,20,2,9.1
1b27853c,ZoneA,ZoneD,Evening,High,Foggy,20,10,42.92
fc0d5b62,ZoneA,ZoneD,Evening,High,Foggy,20,20,79.87
5b929d87,ZoneA,ZoneD,Evening,High,Foggy,20,30,130.88
66d52efa,ZoneA,ZoneD,Evening,High,Foggy,20,40,168.54
6ee10c34,ZoneA,ZoneD,Evening,High,Foggy,20,50,193.36
7d3794fc,ZoneA,ZoneD,Night,Low,Clear,1,2,3.21
0431fef8,ZoneA,ZoneD,Night,Low,Clear,1,10,19.47
bee782d0,ZoneA,ZoneD,Night,Low,Clear,1,20,37.23
8b79fc2f,ZoneA,ZoneD,Night,Low,Clear,1,30,48.21
135fbc53,ZoneA,ZoneD,Night,Low,Clear,1,40,72.22
3e2401ae,ZoneA,ZoneD,Night,Low,Clear,1,50,88.55
b528e453,ZoneA,ZoneD,Night,Low,Clear,5,2,3.99
71ba00bb,ZoneA,ZoneD,Night,Low,Clear,5,10,22.28
a3fd7b82,ZoneA,ZoneD,Night,Low,Clear,5,20,33.59
6c833c5c,ZoneA,ZoneD,Night,Low,Clear,5,30,60.69
de098f7c,ZoneA,ZoneD,Night,Low,Clear,5,40,69.15
6593eb92,ZoneA,ZoneD,Night,Low,Clear,5,50,94.39
a49a90da,ZoneA,ZoneD,Night,Low,Clear,10,2,4.01
c3efb47b,ZoneA,ZoneD,Night,Low,Clear,10,10,17.78
63bfdff5,ZoneA,ZoneD,Night,Low,Clear,10,20,38.33
d0cd0e7c,ZoneA,ZoneD,Night,Low,Clear,10,30,55.52
7d4c4db0,ZoneA,ZoneD,Night,Low,Clear,10,40,79.02
c0992bcd,ZoneA,ZoneD,Night,Low,Clear,10,50,103.53
ddc67ad9,ZoneA,ZoneD,Night,Low,Clear,15,2,4.23
6fc25196,ZoneA,ZoneD,Night,Low,Clear,15,10,21.47
6f88f121,ZoneA,ZoneD,Night,Low,Clear,15,20,42.24
591fe62c,ZoneA,ZoneD,Night,Low,Clear,15,30,62.63
b574b982,ZoneA,ZoneD,Night,Low,Clear,15,40,83.43
8dd86cf5,ZoneA,ZoneD,Night,Low,Clear,15,50,84.23
70d6d9f0,ZoneA,ZoneD,Night,Low,Clear,20,2,4.01
2ab93acf,ZoneA,ZoneD,Night,Low,Clear,20,10,20.08
42b4327d,ZoneA,ZoneD,Night,Low,Clear,20,20,45.57
437aabc4,ZoneA,ZoneD,Night,Low,Clear,20,30,64.14
5dea66d7,ZoneA,ZoneD,Night,Low,Clear,20,40,97.02
f25d99e8,ZoneA,ZoneD,Night,Low,Clear,20,50,119.58
66e91dcf,ZoneA,ZoneD,Night,Low,Rainy,1,2,4.19
738716ae,ZoneA,ZoneD,Night,Low,Rainy,1,10,20.24
a9f5c4ce,ZoneA,ZoneD,Night,Low,Rainy,1,20,39.73
182e14ab,ZoneA,ZoneD,Night,Low,Rainy,1,30,65.56
2761c1d8,ZoneA,ZoneD,Night,Low,Rainy,1,40,89.43
b9a45512,ZoneA,ZoneD,Night,Low,Rainy,1,50,104.41
bbc98e8d,ZoneA,ZoneD,Night,Low,Rainy,5,2,4.72
a2acb2eb,ZoneA,ZoneD,Night,Low,Rainy,5,10,22.39
1414f3e0,ZoneA,ZoneD,Night,Low,Rainy,5,20,47.01
d1cad91e,ZoneA,ZoneD,Night,Low,Rainy,5,30,62.86
c5a1d157,ZoneA,ZoneD,Night,Low,Rainy,5,40,95.9
217a7875,ZoneA,ZoneD,Night,Low,Rainy,5,50,125.35
b248e393,ZoneA,ZoneD,Night,Low,Rainy,10,2,5.15
a9d420e6,ZoneA,ZoneD,Night,Low,Rainy,10,10,23.02
7423f2ef,ZoneA,ZoneD,Night,Low,Rainy,10,20,46.45
ac1ecd53,ZoneA,ZoneD,Night,Low,Rainy,10,30,70.59
72f6edfe,ZoneA,ZoneD,Night,Low,Rainy,10,40,94.24
5fc75494,ZoneA,ZoneD,Night,Low,Rainy,10,50,114.83
ce764433,ZoneA,ZoneD,Night,Low,Rainy,15,2,4.7
79c91922,ZoneA,ZoneD,Night,Low,Rainy,15,10,25.7
f60eab3d,ZoneA,ZoneD,Night,Low,Rainy,15,20,50.06
e444339f,ZoneA,ZoneD,Night,Low,Rainy,15,30,75.87
375c5fdf,ZoneA,ZoneD,Night,Low,Rainy,15,40,98.79
60777922,ZoneA,ZoneD,Night,Low,Rainy,15,50,117.48
898ba4e9,ZoneA,ZoneD,Night,Low,Rainy,20,2,4.62
4a211948,ZoneA,ZoneD,Night,Low,Rainy,20,10,26.02
74207228,ZoneA,ZoneD,Night,Low,Rainy,20,20,53.71
5308a31d,ZoneA,ZoneD,Night,Low,Rainy,20,30,82.56
0b9f2643,ZoneA,ZoneD,Night,Low,Rainy,20,40,86.73
1106cd0f,ZoneA,ZoneD,Night,Low,Rainy,20,50,144.97
b0e6ce8c,ZoneA,ZoneD,Night,Low,Foggy,1,2,4.6
d5686567,ZoneA,ZoneD,Night,Low,Foggy,1,10,24.24
22ac35fe,ZoneA,ZoneD,Night,Low,Foggy,1,20,43.98
89214201,ZoneA,ZoneD,Night,Low,Foggy,1,30,65.23
203d44f0,ZoneA,ZoneD,Night,Low,Foggy,1,40,92.6
da59f044,ZoneA,ZoneD,Night,Low,Foggy,1,50,125.55
304a030a,ZoneA,ZoneD,Night,Low,Foggy,5,2,5.35
114e37b4,ZoneA,ZoneD,Night,Low,Foggy,5,10,24.54
6086f77c,ZoneA,ZoneD,Night,Low,Foggy,5,20,50.83
b6baec84,ZoneA,ZoneD,Night,Low,Foggy,5,30,78.13
c30e0743,ZoneA,ZoneD,Night,Low,Foggy,5,40,94.9
b02b4a70,ZoneA,ZoneD,Night,Low,Foggy,5,50,113.64
dadd716c,ZoneA,ZoneD,Night,Low,Foggy,10,2,4.84
ffb3e22e,ZoneA,ZoneD,Night,Low,Foggy,10,10,28.4
2f648e87,ZoneA,ZoneD,Night,Low,Foggy,10,20,47.83
17731eb7,ZoneA,ZoneD,Night,Low,Foggy,10,30,64.36
b0b12161,ZoneA,ZoneD,Night,Low,Foggy,10,40,107.46
a1291a22,ZoneA,ZoneD,Night,Low,Foggy,10,50,120.44
5618f539,ZoneA,ZoneD,Night,Low,Foggy,15,2,5.59
88157fb8,ZoneA,ZoneD,Night,Low,Foggy,15,10,24.76
2dd61a76,ZoneA,ZoneD,Night,Low,Foggy,15,20,52.92
85a8b15c,ZoneA,ZoneD,Night,Low,Foggy,15,30,85.34
be1fcc83,ZoneA,ZoneD,Night,Low,Foggy,15,40,95.81
aeb68b6f,ZoneA,ZoneD,Night,Low,Foggy,15,50,127.26
27bbde93,ZoneA,ZoneD,Night,Low,Foggy,20,2,5.24
40a2995a,ZoneA,ZoneD,Night,Low,Foggy,20,10,29.69
d6949410,ZoneA,ZoneD,Night,Low,Foggy,20,20,57.91
ddc52db7,ZoneA,ZoneD,Night,Low,Foggy,20,30,72.53
5d6d9e01,ZoneA,ZoneD,Night,Low,Foggy,20,40,121.02
3c8017cc,ZoneA,ZoneD,Night,Low,Foggy,20,50,138.1
37530ab2,ZoneA,ZoneD,Night,Medium,Clear,1,2,3.83
de1d5af5,ZoneA,ZoneD,Night,Medium,Clear,1,10,18.18
a4627ea6,ZoneA,ZoneD,Night,Medium,Clear,1,20,42.16
39db830e,ZoneA,ZoneD,Night,Medium,Clear,1,30,52.45
b98804a7,ZoneA,ZoneD,Night,Medium,Clear,1,40,85.62
a32952da,ZoneA,ZoneD,Night,Medium,Clear,1,50,90.03
068b4b7e,ZoneA,ZoneD,Night,Medium,Clear,5,2,3.66
a129bf79,ZoneA,ZoneD,Night,Medium,Clear,5,10,21.81
248df8af,ZoneA,ZoneD,Night,Medium,Clear,5,20,39.09
89550ba1,ZoneA,ZoneD,Night,Medium,Clear,5,30,59.13
5027eaa7,ZoneA,ZoneD,Night,Medium,Clear,5,40,71.89
ba2ae533,ZoneA,ZoneD,Night,Medium,Clear,5,50,102.88
31e7ba92,ZoneA,ZoneD,Night,Medium,Clear,10,2,4.64
f35bb639,ZoneA,ZoneD,Night,Medium,Clear,10,10,22.63
0af0b160,ZoneA,ZoneD,Night,Medium,Clear,10,20,45.35
8cc56a0c,ZoneA,ZoneD,Night,Medium,Clear,10,30,63.64
efb5a1f9,ZoneA,ZoneD,Night,Medium,Clear,10,40,93.13
04d23bc5,ZoneA,ZoneD,Night,Medium,Clear,10,50,101.64
76c06c32,ZoneA,ZoneD,Night,Medium,Clear,15,2,4.23
ae914a9e,ZoneA,ZoneD,Night,Medium,Clear,15,10,27.24
d0ac5c24,ZoneA,ZoneD,Night,Medium,Clear,15,20,50.82
cc3d98d0,ZoneA,ZoneD,Night,Medium,Clear,15,30,61.28
a170ce6f,ZoneA,ZoneD,Night,Medium,Clear,15,40,83.7
e1ce8ab2,ZoneA,ZoneD,Night,Medium,Clear,15,50,114.65
23188ea0,ZoneA,ZoneD,Night,Medium,Clear,20,2,4.88
427eeb60,ZoneA,ZoneD,Night,Medium,Clear,20,10,19.1
a7bfd2b7,ZoneA,ZoneD,Night,Medium,Clear,20,20,52.03
e711b5f0,ZoneA,ZoneD,Night,Medium,Clear,20,30,73.68
32a4358b,ZoneA,ZoneD,Night,Medium,Clear,20,40,86.99
6a1c36a0,ZoneA,ZoneD,Night,Medium,Clear,20,50,116.19
69a2af5f,ZoneA,ZoneD,Night,Medium,Rainy,1,2,4.51
fc613fba,ZoneA,ZoneD,Night,Medium,Rainy,1,10,26.07
88fdc903,ZoneA,ZoneD,Night,Medium,Rainy,1,20,48.24
233e1528,ZoneA,ZoneD,Night,Medium,Rainy,1,30,71.78
4e30386f,ZoneA,ZoneD,Night,Medium,Rainy,1,40,94.88
9e9ee279,ZoneA,ZoneD,Night,Medium,Rainy,1,50,113.84
568a0e07,ZoneA,ZoneD,Night,Medium,Rainy,5,2,4.73
00f41b63,ZoneA,ZoneD,Night,Medium,Rainy,5,10,25.37
07226354,ZoneA,ZoneD,Night,Medium,Rainy,5,20,47.2
4dbe8002,ZoneA,ZoneD,Night,Medium,Rainy,5,30,79.09
1ab5b188,ZoneA,ZoneD,Night,Medium,Rainy,5,40,104.83
352f9950,ZoneA,ZoneD,Night,Medium,Rainy,5,50,124.0
e2dddc82,ZoneA,ZoneD,Night,Medium,Rainy,10,2,4.89
9f91225a,ZoneA,ZoneD,Night,Medium,Rainy,10,10,26.71
1f3c4e7e,ZoneA,ZoneD,Night,Medium,Rainy,10,20,49.23
513bb248,ZoneA,ZoneD,Night,Medium,Rainy,10,30,72.94
3aed37d6,ZoneA,ZoneD,Night,Medium,Rainy,10,40,114.17
a18a5703,ZoneA,ZoneD,Night,Medium,Rainy,10,50,127.27
de2084c5,ZoneA,ZoneD,Night,Medium,Rainy,15,2,6.67
743088a2,ZoneA,ZoneD,Night,Medium,Rainy,15,10,26.92
518b9741,ZoneA,ZoneD,Night,Medium,Rainy,15,20,53.61
42c50095,ZoneA,ZoneD,Night,Medium,Rainy,15,30,82.76
48dbe654,ZoneA,ZoneD,Night,Medium,Rainy,15,40,103.25
d70f2fe6,ZoneA,ZoneD,Night,Medium,Rainy,15,50,138.13
c84b574b,ZoneA,ZoneD,Night,Medium,Rainy,20,2,5.81
f286fe3a,ZoneA,ZoneD,Night,Medium,Rainy,20,10,31.63
25b6b218,ZoneA,ZoneD,Night,Medium,Rainy,20,20,60.49
61b1fa80,ZoneA,ZoneD,Night,Medium,Rainy,20,30,88.84
f82c818a,ZoneA,ZoneD,Night,Medium,Rainy,20,40,103.88
910bc325,ZoneA,ZoneD,Night,Medium,Rainy,20,50,133.73
0246223f,ZoneA,ZoneD,Night,Medium,Foggy,1,2,4.53
8c1a14e4,ZoneA,ZoneD,Night,Medium,Foggy,1,10,21.52
44133b3f,ZoneA,ZoneD,Night,Medium,Foggy,1,20,49.52
ae3816f1,ZoneA,ZoneD,Night,Medium,Foggy,1,30,81.44
b90d2c0e,ZoneA,ZoneD,Night,Medium,Foggy,1,40,109.59
e371bba7,ZoneA,ZoneD,Night,Medium,Foggy,1,50,131.5
98d34b3b,ZoneA,ZoneD,Night,Medium,Foggy,5,2,5.49
6d5fe19f,ZoneA,ZoneD,Night,Medium,Foggy,5,10,25.71
6c55fe68,ZoneA,ZoneD,Night,Medium,Foggy,5,20,57.34
297ee499,ZoneA,ZoneD,Night,Medium,Foggy,5,30,75.42
2739edca,ZoneA,ZoneD,Night,Medium,Foggy,5,40,108.13
005df4e4,ZoneA,ZoneD,Night,Medium,Foggy,5,50,141.88
c82777f0,ZoneA,ZoneD,Night,Medium,Foggy,10,2,6.27
38da5492,ZoneA,ZoneD,Night,Medium,Foggy,10,10,28.79
1dde9b8f,ZoneA,ZoneD,Night,Medium,Foggy,10,20,55.3
06fc9445,ZoneA,ZoneD,Night,Medium,Foggy,10,30,78.17
2cbea41c,ZoneA,ZoneD,Night,Medium,Foggy,10,40,112.08
f2b95a4e,ZoneA,ZoneD,Night,Medium,Foggy,10,50,151.07
